"o_name","o_lat","o_lng","d_name","d_lat","d_lng","walk_duration","walk_duration_value","walk_distance","walk_distance_value"
"Stanford University",37.4274745,-122.169719,"Haus Mitteleuropa",37.4194372,-122.1664372,"14 mins",820,"1.1 km",1078
"Stanford University",37.4274745,-122.169719,"Timoshenko Lounge",37.4220182,-122.1595986,"16 mins",933,"1.3 km",1268
